3.000000,0.602649,0.263696,0.000000
5.000000,0.204023,0.432415,0.800000
10.000000,0.942667,0.050266,0.400000
15.000000,0.961883,0.030779,1.000000
20.000000,1.000000,0.027870,0.000000
25.000000,1.000000,0.000370,0.800000
35.000000,0.971119,0.042141,0.700000
